day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,106,150,17,68,1,6,15,40,0,3,4,41,0,8,5,48,0,0,17,68,1,6,15,40,0,3,-2433,0.0,48,3,0,51,0,0,0
1,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,37,0,0,0,0,0,0,0,0,0,1,18,3,4,5,5,0,1,0,57,0,0,6,29,0,0,-1400,0.0,28,0,0,28,0,0,0
2,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,65,67,10,30,0,5,3,19,0,0,3,27,2,6,3,18,0,6,10,84,0,5,4,47,0,0,-1811,0.0,36,1,0,37,0,0,0
3,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,62,0,0,0,0,0,0,0,0,0,4,22,3,3,3,21,2,4,0,78,0,0,0,43,0,0,-2572,0.0,51,2,0,53,0,0,0
4,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,57,40,8,14,2,1,2,12,0,1,0,25,0,6,6,20,0,0,8,85,2,1,2,51,0,1,-4926,0.0,34,0,3226,34,0,0,0
5,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,25,49,3,15,3,2,6,19,1,0,0,10,0,2,0,13,0,0,3,59,3,2,6,50,1,0,-372,0.0,7,2,0,9,0,0,0
6,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,25,7,0,2,0,0,0,5,0,0,2,11,0,4,0,8,0,0,0,58,0,0,3,52,0,0,-1789,0.0,16,0,989,16,0,0,0
7,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,39,76,13,25,0,5,7,25,0,1,0,13,1,5,2,18,0,0,13,56,0,5,7,61,0,1,-683,0.0,13,3,0,16,0,0,0
8,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,55,0,0,0,0,0,0,0,0,0,4,23,0,8,4,16,0,0,0,53,0,1,5,58,0,0,-2671,0.0,38,2,749,40,0,0,0
9,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.87625,0.01,0.98,50,39,59,6,22,0,4,6,18,0,3,3,12,0,3,3,13,0,5,6,64,0,4,6,67,0,3,-1980,0.0,15,4,1186,19,0,0,0
