day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,41,150,24,50,2,12,16,44,0,2,8,14,0,2,2,14,1,0,24,50,2,12,16,44,0,2,-1900,0.0,38,0,0,38,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,41,0,0,0,0,0,0,0,0,0,2,6,0,6,9,18,0,0,24,50,0,12,15,44,0,2,-2050,0.0,41,0,0,41,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,70,3,0,0,0,2,0,1,0,0,3,25,1,4,6,28,1,2,24,50,0,14,15,45,0,2,-3461,0.0,69,1,0,70,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,61,0,0,0,0,0,0,0,0,0,6,21,0,6,2,24,0,2,24,50,0,13,15,45,0,2,-3050,0.0,61,0,0,61,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,40,1,0,1,0,0,0,0,0,0,6,11,0,0,2,18,0,3,24,51,0,13,15,45,0,2,-7840,0.0,40,0,5840,40,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,22,145,21,53,7,6,14,43,0,1,1,9,0,3,1,8,0,0,21,54,7,8,14,44,0,1,-750,0.0,15,0,0,15,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,22,0,0,0,0,0,0,0,0,0,1,7,0,2,4,7,0,1,21,54,0,8,14,44,0,1,-1166,0.0,22,0,66,22,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,59,11,1,6,0,0,1,3,0,0,4,17,3,0,2,30,0,3,22,60,0,6,15,46,0,1,-2950,0.0,59,0,0,59,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,86,0,0,0,0,0,0,0,0,0,3,37,2,0,9,35,0,0,22,60,0,6,15,46,0,1,-4164,0.0,83,1,3,84,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.01,0.98,50,65,3,0,3,0,0,0,0,0,0,4,31,0,2,5,21,0,2,22,62,0,6,14,46,0,0,-12090,0.0,65,0,8840,65,0,0,0
