day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,64,150,24,57,1,10,13,45,0,0,4,23,3,0,1,32,0,1,24,57,1,10,13,45,0,0,-9399,0.0,24,6,8133,30,0,0,0
1,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,23,40,10,12,0,1,3,14,0,0,3,7,2,1,0,10,0,0,10,12,0,1,3,14,0,0,-1393,0.0,11,3,810,14,0,0,0
2,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,40,122,16,48,1,9,7,39,1,1,4,18,0,6,4,8,0,0,16,48,1,9,7,39,1,1,-5039,0.0,13,3,4356,16,0,0,0
3,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,79,55,7,25,0,4,4,15,0,0,9,28,0,8,1,33,0,0,7,25,0,4,4,15,0,0,-5233,0.0,47,0,2883,47,0,0,0
4,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,83,127,18,46,3,11,8,39,0,2,8,34,0,6,11,22,0,2,18,46,3,11,8,39,0,2,-9889,0.0,32,6,8223,38,0,0,0
5,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,23,74,11,28,0,5,4,23,0,3,0,11,0,2,2,8,0,0,11,28,0,5,4,23,0,3,-1694,0.0,4,2,1472,6,0,0,0
6,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,95,12,37,0,5,10,29,0,2,0,2,0,0,2,1,0,0,12,37,0,5,10,29,0,2,-591,0.0,2,2,469,4,0,0,0
7,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,94,58,10,21,2,2,4,18,1,0,13,27,2,13,6,26,3,4,10,21,2,2,4,18,1,0,-5505,0.0,50,0,3005,50,0,0,0
8,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,44,136,26,49,3,4,8,41,2,3,10,8,2,5,2,13,0,4,26,49,3,4,8,41,2,3,-6015,0.0,14,3,5282,17,0,0,0
9,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,44,44,7,20,0,4,2,10,1,0,2,10,0,0,3,24,0,5,7,20,0,4,2,10,1,0,-2196,0.0,18,5,1241,23,0,0,0
10,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,125,132,17,50,1,11,8,41,0,4,6,36,8,11,15,48,0,1,17,50,1,11,8,41,0,4,-15187,0.0,62,13,11944,75,0,0,0
11,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,54,81,6,35,1,4,7,26,0,2,4,23,0,2,0,22,0,3,6,35,1,4,7,26,0,2,-4731,0.0,25,1,3470,26,0,0,0
12,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,98,10,33,1,5,10,37,1,1,0,6,0,0,0,4,0,0,10,33,1,5,10,37,1,1,-925,0.0,0,0,925,0,0,0,0
13,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,9,62,10,23,1,2,0,25,0,1,0,2,0,0,0,6,0,1,10,23,1,2,0,25,0,1,-631,0.0,2,1,520,3,0,0,0
14,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,85,95,12,28,2,10,5,34,2,2,5,28,0,8,12,30,0,2,12,28,2,10,5,34,2,2,-7249,0.0,34,7,5472,41,0,0,0
15,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,78,106,14,43,2,6,8,33,0,0,2,29,0,5,6,33,0,3,14,43,2,6,8,33,0,0,-7971,0.0,32,7,6294,39,0,0,0
16,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,1,0.001,0.98,50,60,90,15,32,0,6,11,25,0,1,6,21,0,6,1,18,0,8,15,32,0,6,11,25,0,1,-4972,0.0,18,4,4028,22,0,0,0
