day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,38,150,28,64,1,9,10,33,5,0,2,6,2,5,3,20,0,0,28,64,1,9,10,33,5,0,-5274,0.0,4,6,5008,10,0,0,0
1,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,95,34,6,8,1,2,4,13,0,0,7,35,7,10,4,32,0,0,6,8,1,2,4,13,0,0,-4868,0.0,67,5,1463,72,0,0,0
2,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,80,144,22,50,2,8,8,50,1,3,1,23,3,5,7,34,0,7,22,50,2,8,8,50,1,3,-10908,0.0,32,6,9242,38,0,0,0
3,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,85,54,7,16,2,2,8,18,0,1,10,33,2,1,1,29,7,2,7,16,2,2,8,18,0,1,-4609,0.0,43,5,2404,48,0,0,0
4,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,90,138,26,42,6,6,11,45,0,2,4,32,3,7,8,36,0,0,26,42,6,6,11,45,0,2,-11682,0.0,37,7,9755,44,0,0,0
5,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,65,13,23,0,3,5,21,0,0,0,0,0,0,0,2,0,0,13,23,0,3,5,21,0,0,-179,0.0,1,0,129,1,0,0,0
6,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,86,18,35,2,3,2,23,1,2,0,0,0,0,0,0,0,0,18,35,2,3,2,23,1,2,0,0.0,0,0,0,0,0,0,0
7,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,64,9,24,2,1,3,23,1,1,0,28,1,4,5,27,2,5,9,24,2,1,3,23,1,1,-5075,0.0,39,2,3103,41,0,0,0
8,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,82,119,19,41,2,6,10,37,0,4,9,25,1,6,9,31,1,0,19,41,2,6,10,37,0,4,-8577,0.0,28,3,7144,31,0,0,0
9,True,reg_44,request_scratch,cau100_afr0_asi0_44,regional_44,50,150,912,70,0,1,0.01,1,0.001,0.98,50,103,85,17,26,4,8,7,22,0,1,4,31,1,2,8,52,1,4,17,26,4,8,7,22,0,1,-7050,0.0,42,6,4884,48,0,0,0
