day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,60,150,22,49,4,8,8,55,1,3,1,20,1,0,3,35,0,0,22,49,4,8,8,55,1,3,-7867,0.0,9,7,7340,16,0,0,0
1,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,51,7,20,0,1,4,18,0,1,0,19,0,5,3,20,2,2,7,20,0,1,4,18,0,1,-3455,0.0,29,0,2005,29,0,0,0
2,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,92,121,16,47,0,5,9,42,0,2,10,33,5,11,5,21,0,7,16,47,0,5,9,42,0,2,-10802,0.0,43,2,8630,45,0,0,0
3,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,115,78,14,32,1,6,5,19,1,0,6,51,1,9,3,41,0,4,14,32,1,6,5,19,1,0,-7777,0.0,59,3,4794,62,0,0,0
4,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,37,128,18,53,3,6,7,38,0,3,3,16,0,3,1,13,1,0,18,53,3,6,7,38,0,3,-4484,0.0,6,6,4118,12,0,0,0
5,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,13,53,8,15,2,8,5,14,0,1,0,7,0,0,0,6,0,0,8,15,2,8,5,14,0,1,-797,0.0,3,2,625,5,0,0,0
6,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,19,107,10,40,3,5,8,41,0,0,3,6,0,2,2,6,0,0,10,40,3,5,8,41,0,0,-2089,0.0,4,2,1867,6,0,0,0
7,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,58,12,18,4,1,4,14,1,4,2,34,5,0,5,22,0,4,12,18,4,1,4,14,1,4,-4088,0.0,31,1,2527,32,0,0,0
8,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,133,20,52,5,6,5,43,0,2,0,22,0,5,3,14,0,1,20,52,5,6,5,43,0,2,-6041,0.0,16,4,5197,20,0,0,0
9,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,43,46,11,13,2,2,4,13,0,1,2,16,0,3,2,16,0,4,11,13,2,2,4,13,0,1,-2415,0.0,20,1,1404,21,0,0,0
10,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,127,21,43,0,5,12,45,0,1,3,18,0,2,2,7,1,2,21,43,0,5,12,45,0,1,-4550,0.0,10,3,4017,13,0,0,0
11,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,19,48,6,19,1,1,7,14,0,0,2,7,1,0,0,8,0,1,6,19,1,1,7,14,0,0,-1011,0.0,5,0,761,5,0,0,0
12,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,13,116,15,50,2,5,7,33,1,3,0,2,2,0,3,6,0,0,15,50,2,5,7,33,1,3,-1591,0.0,2,6,1425,8,0,0,0
13,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,1,45,4,14,1,3,5,18,0,0,0,0,0,0,0,1,0,0,4,14,1,3,5,18,0,0,-44,0.0,0,0,44,0,0,0,0
14,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,77,106,8,47,3,4,5,39,0,0,1,23,4,4,10,31,0,4,8,47,3,4,5,39,0,0,-7957,0.0,34,8,6169,42,0,0,0
15,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,34,87,13,30,0,3,4,35,1,1,1,6,0,4,2,21,0,0,13,30,0,3,4,35,1,1,-3313,0.0,14,3,2580,17,0,0,0
16,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,83,12,29,1,3,5,30,2,1,4,26,0,7,0,28,0,3,12,29,1,3,5,30,2,1,-5931,0.0,35,0,4181,35,0,0,0
