day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,150,30,42,3,9,10,52,0,4,0,21,0,0,3,21,0,1,30,42,3,9,10,52,0,4,-6888,0.0,14,6,6122,20,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,32,2,14,0,3,1,11,0,1,8,24,1,3,3,12,0,1,2,14,0,3,1,11,0,1,-2598,0.0,31,1,1037,32,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,34,139,24,45,5,7,6,51,0,1,1,16,0,0,7,8,0,2,24,45,5,7,6,51,0,1,-4775,0.0,9,4,4281,13,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,36,11,9,0,3,1,12,0,0,4,19,3,5,6,29,0,2,11,9,0,3,1,12,0,0,-3338,0.0,39,3,1355,42,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,47,143,26,53,2,6,8,45,2,1,2,20,0,5,5,15,0,0,26,53,2,6,8,45,2,1,-6774,0.0,17,2,5902,19,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,19,37,5,15,2,1,2,12,0,0,1,8,0,1,0,9,0,0,5,15,2,1,2,12,0,0,-975,0.0,8,0,575,8,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,124,21,45,1,5,15,37,0,0,0,3,0,0,1,4,0,2,21,45,1,5,15,37,0,0,-1250,0.0,1,1,1189,2,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,35,3,16,0,1,4,11,0,0,10,22,1,3,0,17,2,0,3,16,0,1,4,11,0,0,-2770,0.0,31,1,1209,32,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,50,139,12,54,1,9,6,52,3,2,3,14,0,4,1,26,2,0,12,54,1,9,6,52,3,2,-6994,0.0,18,2,6072,20,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,1,0.001,0.98,50,69,43,8,18,1,3,3,9,0,1,1,37,1,9,3,16,0,2,8,18,1,3,3,9,0,1,-3347,0.0,35,1,1586,36,0,0,0
