day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,87,150,24,63,2,11,12,36,1,1,6,44,1,11,0,23,0,2,24,63,2,11,12,36,1,1,-12046,0.0,31,3,10463,34,0,0,0
1,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,98,56,9,16,1,4,5,21,0,0,2,37,5,12,4,33,3,2,9,16,1,4,5,21,0,0,-5045,0.0,47,4,2651,51,0,0,0
2,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,86,145,32,53,0,8,7,41,1,3,6,38,1,7,1,33,0,0,32,53,0,8,7,41,1,3,-11508,0.0,34,4,9764,38,0,0,0
3,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,70,57,12,21,0,3,2,15,1,3,5,22,2,5,4,32,0,0,12,21,0,3,2,15,1,3,-4422,0.0,37,2,2550,39,0,0,0
4,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,43,126,25,47,2,6,8,36,0,2,5,14,2,2,2,16,0,2,25,47,2,6,8,36,0,2,-5289,0.0,11,7,4662,18,0,0,0
5,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,37,56,12,20,2,5,3,13,0,1,3,27,0,0,2,5,0,0,12,20,2,5,3,13,0,1,-2302,0.0,15,0,1552,15,0,0,0
6,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,18,116,25,39,2,4,8,36,1,1,0,11,0,4,2,1,0,0,25,39,2,4,8,36,1,1,-2032,0.0,2,1,1921,3,0,0,0
7,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,29,50,7,22,1,0,3,14,1,2,0,13,0,7,1,8,0,0,7,22,1,0,3,14,1,2,-1824,0.0,13,2,1152,15,0,0,0
8,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,38,116,16,46,1,3,8,38,0,4,2,18,0,4,2,12,0,0,16,46,1,3,8,38,0,4,-4480,0.0,12,3,3847,15,0,0,0
9,True,reg_23,request_scratch,cau100_afr0_asi0_23,regional_23,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,60,9,26,3,6,3,13,0,0,4,31,2,7,3,22,0,3,9,26,3,6,3,13,0,0,-4535,0.0,35,2,2763,37,0,0,0
