day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,63,150,29,64,2,8,9,36,0,2,0,18,2,2,7,33,0,1,29,64,2,8,9,36,0,2,-9078,0.0,19,7,8051,26,0,0,0
1,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,47,44,5,13,0,3,6,17,0,0,2,20,0,2,5,16,0,2,5,13,0,3,6,17,0,0,-2597,0.0,23,0,1447,23,0,0,0
2,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,37,130,23,43,2,6,11,41,1,3,4,19,0,2,4,7,0,1,23,43,2,6,11,41,1,3,-4721,0.0,10,2,4199,12,0,0,0
3,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,47,6,16,0,4,3,17,0,1,9,15,3,4,3,37,1,0,6,16,0,4,3,17,0,1,-3810,0.0,37,2,1938,39,0,0,0
4,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,50,138,20,57,2,9,8,41,0,1,1,19,1,2,7,14,0,6,20,57,2,9,8,41,0,1,-7074,0.0,20,3,6041,23,0,0,0
5,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,42,6,13,0,4,5,13,0,1,2,4,0,3,0,1,0,0,6,13,0,4,5,13,0,1,-424,0.0,1,0,374,1,0,0,0
6,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,117,19,40,2,8,9,38,1,0,0,2,0,0,0,0,0,0,19,40,2,8,9,38,1,0,-231,0.0,0,0,231,0,0,0,0
7,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,35,3,13,1,3,2,12,0,1,0,14,0,4,7,9,0,1,3,13,1,3,2,12,0,1,-1383,0.0,11,5,778,16,0,0,0
8,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,75,139,25,50,2,8,12,40,0,2,15,25,2,5,2,19,0,7,25,50,2,8,12,40,0,2,-9648,0.0,23,4,8454,27,0,0,0
9,True,reg_40,request_scratch,cau100_afr0_asi0_40,regional_40,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,63,8,22,0,5,6,21,1,0,8,26,0,9,2,23,2,4,8,22,0,5,6,21,1,0,-5064,0.0,38,4,3120,42,0,0,0
