day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,77,150,28,48,4,12,14,40,1,3,10,24,0,5,9,23,4,2,28,48,4,12,14,40,1,3,-10490,0.0,25,6,9174,31,0,0,0
1,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,38,52,11,21,1,4,4,10,0,1,2,19,0,0,2,14,0,1,11,21,1,4,4,10,0,1,-2529,0.0,20,1,1518,21,0,0,0
2,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,95,116,17,41,1,6,15,36,0,0,2,38,2,10,9,28,0,6,17,41,1,6,15,36,0,0,-10232,0.0,39,2,8260,41,0,0,0
3,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,29,90,11,28,2,5,7,33,3,1,1,9,2,2,5,10,0,0,11,28,2,5,7,33,3,1,-2364,0.0,2,7,2187,9,0,0,0
4,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,87,14,39,1,3,8,22,0,0,14,11,0,3,3,20,1,0,14,39,1,3,8,22,0,0,-4448,0.0,17,2,3576,19,0,0,0
5,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,98,11,42,3,6,8,26,0,2,0,1,0,0,0,1,0,0,11,42,3,6,8,26,0,2,-296,0.0,2,0,196,2,0,0,0
6,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,52,9,16,1,7,0,16,1,2,7,29,2,1,9,19,0,1,9,16,1,7,0,16,1,2,-3752,0.0,32,6,2086,38,0,0,0
7,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,80,134,17,47,1,8,6,53,2,0,7,27,1,10,6,26,0,3,17,47,1,8,6,53,2,0,-10231,0.0,31,3,8648,34,0,0,0
8,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,65,14,22,0,3,4,21,1,0,4,19,0,5,13,27,0,6,14,22,0,3,4,21,1,0,-4921,0.0,35,5,3116,40,0,0,0
9,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,50,124,20,44,2,4,13,38,1,2,4,19,2,0,3,22,0,0,20,44,2,4,13,38,1,2,-5995,0.0,14,5,5240,19,0,0,0
10,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,77,62,8,19,1,5,5,23,0,1,1,32,0,4,2,30,2,6,8,19,1,5,5,23,0,1,-4335,0.0,32,5,2680,37,0,0,0
11,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,33,133,22,59,4,7,12,29,0,0,2,10,0,2,2,14,0,3,22,59,4,7,12,29,0,0,-4317,0.0,7,2,3945,9,0,0,0
12,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,14,43,5,17,2,1,3,13,1,1,3,1,2,0,0,6,0,2,5,17,2,1,3,13,1,1,-647,0.0,2,4,503,6,0,0,0
13,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,119,24,38,2,9,6,38,0,2,0,0,0,2,0,1,0,0,24,38,2,9,6,38,0,2,-351,0.0,0,0,351,0,0,0,0
14,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,34,5,15,1,2,6,5,0,0,0,14,2,4,0,24,0,5,5,15,1,2,6,5,0,0,-2012,0.0,22,1,901,23,0,0,0
15,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,70,143,28,45,1,7,10,52,0,0,5,26,0,13,5,21,0,0,28,45,1,7,10,52,0,0,-10446,0.0,36,1,8635,37,0,0,0
16,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,41,9,15,0,3,3,11,0,0,5,23,0,5,1,17,0,1,9,15,0,3,3,11,0,0,-3239,0.0,33,0,1589,33,0,0,0
17,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,128,15,48,1,5,6,48,1,4,0,4,0,2,2,14,0,0,15,48,1,5,6,48,1,4,-2766,0.0,3,3,2583,6,0,0,0
18,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,41,10,15,1,1,3,11,0,0,3,16,0,9,7,9,0,2,10,15,1,1,3,11,0,0,-2944,0.0,30,2,1422,32,0,0,0
