day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,150,23,59,1,9,10,43,2,3,3,21,0,9,5,23,0,0,23,59,1,9,10,43,2,3,-8344,0.0,14,2,7622,16,0,0,0
1,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,88,47,8,15,2,4,3,14,0,1,5,33,0,1,5,42,0,2,8,15,2,4,3,14,0,1,-4627,0.0,50,0,2127,50,0,0,0
2,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,141,23,54,1,4,6,49,1,3,3,21,6,2,4,28,3,7,23,54,1,4,6,49,1,3,-9654,0.0,25,11,8283,36,0,0,0
3,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,59,58,9,20,4,2,4,19,0,0,1,27,0,10,5,16,0,0,9,20,4,2,4,19,0,0,-3815,0.0,30,1,2304,31,0,0,0
4,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,104,121,23,38,1,3,10,44,0,2,10,36,2,9,10,37,0,0,23,38,1,3,10,44,0,2,-12160,0.0,53,5,9455,58,0,0,0
5,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,80,15,21,3,2,7,30,1,1,0,0,0,0,0,0,0,0,15,21,3,2,7,30,1,1,0,0.0,0,0,0,0,0,0,0
6,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,70,7,27,0,4,6,24,1,1,2,10,0,0,1,9,0,0,7,27,0,4,6,24,1,1,-1700,0.0,7,1,1339,8,0,0,0
7,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,95,20,28,1,6,4,34,0,2,3,25,0,3,6,14,2,2,20,28,1,6,4,34,0,2,-5522,0.0,26,0,4222,26,0,0,0
8,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,150,84,21,29,1,5,5,22,0,1,11,47,5,15,12,52,5,3,21,29,1,5,5,22,0,1,-11452,0.0,85,7,7125,92,0,0,0
9,True,reg_49,request_scratch,cau100_afr0_asi0_49,regional_49,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,131,25,48,3,6,13,35,1,0,0,19,0,3,6,17,0,0,25,48,3,6,13,35,1,0,-5631,0.0,10,6,5065,16,0,0,0
