day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,150,13,53,1,8,17,51,2,5,2,27,0,9,12,22,0,2,13,53,1,8,17,51,2,5,-9941,0.0,18,13,8898,31,0,0,0
1,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,25,56,10,24,0,0,3,15,1,3,0,14,0,3,1,7,0,0,10,24,0,0,3,15,1,3,-1552,0.0,8,0,1152,8,0,0,0
2,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,111,26,38,2,7,11,25,0,2,4,15,0,9,10,21,0,2,26,38,2,7,11,25,0,2,-6585,0.0,21,7,5458,28,0,0,0
3,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,79,10,36,2,9,3,17,1,1,3,25,0,9,7,17,0,0,10,36,2,9,3,17,1,1,-4817,0.0,24,6,3551,30,0,0,0
4,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,26,108,16,43,2,6,6,33,0,2,4,12,2,1,1,6,0,0,16,43,2,6,6,33,0,2,-2711,0.0,4,1,2500,5,0,0,0
5,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,64,5,21,0,2,9,23,0,4,0,4,0,0,1,3,0,2,5,21,0,2,9,23,0,4,-824,0.0,4,1,613,5,0,0,0
6,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,21,92,5,44,3,5,10,21,0,4,0,6,0,1,3,11,0,0,5,44,3,5,10,21,0,4,-2022,0.0,5,3,1739,8,0,0,0
7,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,74,7,28,1,7,7,24,0,0,5,22,4,4,5,22,0,3,7,28,1,7,7,24,0,0,-4907,0.0,25,8,3569,33,0,0,0
8,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,116,23,43,1,4,6,37,1,1,0,29,4,2,4,24,3,2,23,43,1,4,6,37,1,1,-8484,0.0,35,3,6701,38,0,0,0
9,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,86,67,15,28,0,6,4,13,0,1,8,34,0,6,5,30,0,3,15,28,0,6,4,13,0,1,-5370,0.0,37,3,3487,40,0,0,0
10,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,34,132,24,44,2,7,6,48,1,0,4,10,4,1,4,9,1,1,24,44,2,7,6,48,1,0,-4663,0.0,12,3,4030,15,0,0,0
11,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,42,40,11,13,1,4,1,9,0,1,0,13,0,0,4,23,0,2,11,13,1,4,1,9,0,1,-1877,0.0,16,4,1033,20,0,0,0
12,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,12,136,24,45,3,11,10,41,1,1,1,4,0,0,2,5,0,0,24,45,3,11,10,41,1,1,-1630,0.0,1,2,1558,3,0,0,0
13,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,25,4,8,1,1,2,8,0,1,0,2,0,0,0,0,0,0,4,8,1,1,2,8,0,1,-47,0.0,0,0,47,0,0,0,0
14,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,66,127,16,43,1,12,12,40,0,3,2,22,0,8,8,26,0,0,16,43,1,12,12,40,0,3,-8074,0.0,22,10,6864,32,0,0,0
15,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,36,67,8,27,1,2,6,22,0,1,0,13,0,6,2,10,3,2,8,27,1,2,6,22,0,1,-2398,0.0,9,2,1926,11,0,0,0
16,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,34,110,12,44,3,7,10,33,0,1,1,13,0,2,5,11,2,0,12,44,3,7,10,33,0,1,-3847,0.0,10,4,3303,14,0,0,0
17,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,64,64,5,30,0,4,4,21,0,0,1,30,1,5,5,22,0,0,5,30,0,4,4,21,0,0,-4822,0.0,37,1,2961,38,0,0,0
18,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,99,113,16,50,0,4,9,34,0,0,4,36,0,6,4,44,2,3,16,50,0,4,9,34,0,0,-10534,0.0,49,1,8073,50,0,0,0
19,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,87,16,23,1,4,6,35,0,2,0,2,0,0,0,1,0,0,16,23,1,4,6,35,0,2,-266,0.0,0,1,255,1,0,0,0
20,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,66,10,29,3,2,7,13,0,2,0,2,0,0,0,2,0,0,10,29,3,2,7,13,0,2,-276,0.0,0,2,254,2,0,0,0
21,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,88,13,29,2,4,11,29,0,0,2,22,0,0,5,20,0,3,13,29,2,4,11,29,0,0,-4903,0.0,23,2,3731,25,0,0,0
22,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,91,15,28,1,7,9,28,1,2,6,10,0,5,8,16,0,6,15,28,1,7,9,28,1,2,-4523,0.0,18,4,3579,22,0,0,0
23,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,91,92,11,30,0,7,4,39,0,1,6,36,1,5,4,38,0,1,11,30,0,7,4,39,0,1,-8518,0.0,47,6,6102,53,0,0,0
24,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,62,102,17,40,1,3,8,31,0,2,0,37,0,6,0,19,0,0,17,40,1,3,8,31,0,2,-6571,0.0,29,0,5121,29,0,0,0
25,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,81,13,33,1,6,7,20,0,1,4,12,0,10,2,12,0,6,13,33,1,6,7,20,0,1,-3986,0.0,19,2,3014,21,0,0,0
26,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,18,96,13,37,2,3,11,30,0,0,0,9,3,1,0,5,0,0,13,37,2,3,11,30,0,0,-1687,0.0,2,2,1565,4,0,0,0
27,True,reg_34,request_scratch,cau100_afr0_asi0_34,regional_34,50,150,912,70,0,1,0.01,1,0.001,0.98,50,7,70,7,30,2,3,6,21,0,1,1,2,0,4,0,0,0,0,7,30,2,3,6,21,0,1,-462,0.0,0,0,462,0,0,0,0
