day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,59,150,19,66,2,5,10,46,0,2,5,31,1,5,2,15,0,0,19,66,2,5,10,46,0,2,-8454,0.0,19,1,7493,20,0,0,0
1,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,40,5,14,0,2,5,13,0,1,8,10,0,4,4,19,0,3,5,14,0,2,5,13,0,1,-2493,0.0,25,2,1221,27,0,0,0
2,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,56,133,15,57,0,14,11,32,2,2,0,17,3,1,2,33,0,0,15,57,0,14,11,32,2,2,-7276,0.0,19,5,6271,24,0,0,0
3,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,41,54,10,18,0,3,7,16,0,0,1,8,0,5,6,19,0,2,10,18,0,3,7,16,0,0,-2585,0.0,17,4,1691,21,0,0,0
4,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,130,120,27,41,2,4,6,40,0,0,7,53,4,16,9,37,0,4,27,41,2,4,6,40,0,0,-15024,0.0,71,3,11441,74,0,0,0
5,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,89,14,28,3,3,4,36,0,1,0,0,0,0,0,2,0,0,14,28,3,3,4,36,0,1,-197,0.0,0,2,175,2,0,0,0
6,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,63,10,21,4,9,4,15,0,0,0,0,0,0,0,0,0,0,10,21,4,9,4,15,0,0,0,0.0,0,0,0,0,0,0,0
7,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,57,87,11,33,2,3,6,29,0,3,1,17,3,6,0,29,0,1,11,33,2,3,6,29,0,3,-4748,0.0,20,3,3715,23,0,0,0
8,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,100,7,38,1,5,7,39,1,2,2,9,1,4,3,26,0,0,7,38,1,5,7,39,1,2,-4925,0.0,20,4,3881,24,0,0,0
9,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,83,75,15,26,1,4,3,24,1,1,11,28,1,6,5,30,0,2,15,26,1,4,3,24,1,1,-7526,0.0,54,2,4804,56,0,0,0
10,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,28,104,13,38,1,6,8,37,0,1,1,13,0,0,2,12,0,0,13,38,1,6,8,37,0,1,-3157,0.0,10,0,2657,10,0,0,0
11,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,31,64,4,24,1,8,5,22,0,0,3,6,2,4,2,10,0,4,4,24,1,8,5,22,0,0,-2330,0.0,13,4,1636,17,0,0,0
12,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,69,104,16,39,3,8,4,31,2,1,6,34,3,3,2,19,0,2,16,39,3,8,4,31,2,1,-6919,0.0,28,1,5508,29,0,0,0
13,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,87,15,32,2,4,14,20,0,0,0,2,0,0,0,3,0,0,15,32,2,4,14,20,0,0,-630,0.0,4,0,430,4,0,0,0
14,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,54,64,6,28,1,2,8,19,0,0,6,18,0,1,3,26,0,0,6,28,1,2,8,19,0,0,-3935,0.0,27,0,2585,27,0,0,0
15,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,73,113,13,44,4,4,5,42,0,1,6,19,2,2,2,32,3,7,13,44,4,4,5,42,0,1,-7760,0.0,26,3,6427,29,0,0,0
16,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,69,84,16,31,1,5,5,26,0,0,4,24,0,5,4,30,1,1,16,31,1,5,5,26,0,0,-5910,0.0,33,2,4238,35,0,0,0
17,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,102,20,34,4,7,5,28,1,3,5,25,0,5,7,16,0,0,20,34,4,7,5,28,1,3,-5548,0.0,17,6,4632,23,0,0,0
18,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,89,15,34,0,5,9,26,0,0,0,16,2,1,3,26,0,3,15,34,0,5,9,26,0,0,-4616,0.0,18,5,3661,23,0,0,0
19,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,94,12,36,1,2,7,36,0,0,0,0,0,0,0,0,0,0,12,36,1,2,7,36,0,0,0,0.0,0,0,0,0,0,0,0
20,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,56,9,25,0,3,2,16,0,1,5,13,0,4,2,9,2,0,9,25,0,3,2,16,0,1,-2357,0.0,15,2,1585,17,0,0,0
21,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,60,114,17,44,0,6,11,35,1,0,6,25,0,2,7,17,0,3,17,44,0,6,11,35,1,0,-6970,0.0,25,5,5665,30,0,0,0
22,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,71,9,26,0,2,10,22,1,1,0,22,0,5,2,16,1,0,9,26,0,2,10,22,1,1,-3463,0.0,18,2,2541,20,0,0,0
23,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,25,107,14,41,1,11,3,34,1,2,0,14,2,0,1,8,0,0,14,41,1,11,3,34,1,2,-2926,0.0,9,3,2443,12,0,0,0
24,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,59,9,20,0,5,4,19,0,2,1,22,2,8,4,22,0,6,9,20,0,5,4,19,0,2,-4226,0.0,34,0,2526,34,0,0,0
25,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,122,22,55,1,5,11,26,0,2,6,27,0,2,14,15,0,4,22,55,1,5,11,26,0,2,-8108,0.0,29,3,6625,32,0,0,0
26,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,67,10,27,2,3,6,18,0,1,0,4,0,0,0,0,0,0,10,27,2,3,6,18,0,1,-258,0.0,0,0,258,0,0,0,0
27,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,12,87,11,35,1,15,3,20,1,1,0,12,0,0,0,0,0,0,11,35,1,15,3,20,1,1,-1018,0.0,1,0,968,1,0,0,0
28,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,124,74,16,26,2,1,4,22,0,3,3,62,3,13,7,36,0,0,16,26,2,1,4,22,0,3,-8705,0.0,68,5,5250,73,0,0,0
29,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,117,132,19,52,4,6,8,42,1,0,11,32,2,20,10,36,3,3,19,52,4,6,8,42,1,0,-14057,0.0,57,1,11196,58,0,0,0
30,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,78,12,28,0,6,6,25,1,0,3,27,0,6,0,13,0,0,12,28,0,6,6,25,1,0,-4203,0.0,23,0,3053,23,0,0,0
31,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,101,98,15,34,2,6,11,30,0,0,8,39,0,7,6,39,0,2,15,34,2,6,11,30,0,0,-8698,0.0,41,2,6626,43,0,0,0
32,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,112,22,50,1,7,6,21,0,5,7,22,2,11,2,28,0,2,22,50,1,7,6,21,0,5,-7821,0.0,31,2,6249,33,0,0,0
33,True,reg_28,request_scratch,cau100_afr0_asi0_28,regional_28,50,150,912,70,0,1,0.01,1,0.001,0.98,50,7,81,16,27,0,5,6,26,0,1,0,1,0,0,0,6,0,0,16,27,0,5,6,26,0,1,-734,0.0,3,3,551,6,0,0,0
