day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,60,150,33,49,3,9,10,44,1,1,3,24,0,1,11,17,3,1,33,49,3,9,10,44,1,1,-8586,0.0,18,10,7576,28,0,0,0
1,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,42,4,14,1,3,3,16,1,0,5,7,5,8,3,17,1,0,4,14,1,3,3,16,1,0,-2178,0.0,19,3,1195,22,0,0,0
2,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,53,135,17,36,6,5,15,54,0,2,2,22,2,7,2,11,3,4,17,36,6,5,15,54,0,2,-7057,0.0,18,2,6135,20,0,0,0
3,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,76,50,9,26,0,0,1,12,1,1,6,39,2,2,0,25,2,0,9,26,0,0,1,12,1,1,-4772,0.0,44,1,2561,45,0,0,0
4,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,83,132,19,44,0,5,12,48,1,3,6,32,0,7,9,26,0,3,19,44,0,5,12,48,1,3,-10948,0.0,39,2,8976,41,0,0,0
5,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,62,10,24,0,6,3,18,1,0,0,0,0,0,0,3,0,0,10,24,0,6,3,18,1,0,-191,0.0,0,1,180,1,0,0,0
6,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,14,91,19,22,2,4,10,33,0,1,3,3,2,2,0,4,0,0,19,22,2,4,10,33,0,1,-1301,0.0,2,2,1179,4,0,0,0
7,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,108,71,11,20,0,4,3,31,1,1,6,41,2,12,12,28,2,5,11,20,0,4,3,31,1,1,-7346,0.0,56,4,4502,60,0,0,0
8,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,33,131,30,44,1,9,8,36,1,2,1,9,2,6,1,12,0,2,30,44,1,9,8,36,1,2,-4260,0.0,8,1,3849,9,0,0,0
9,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,67,44,3,19,0,4,3,14,1,0,6,23,0,6,4,26,1,1,3,19,0,4,3,14,1,0,-4428,0.0,47,2,2056,49,0,0,0
10,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,64,126,19,43,2,6,16,36,1,3,4,21,0,4,4,28,0,3,19,43,2,6,16,36,1,3,-7854,0.0,25,4,6560,29,0,0,0
11,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,21,63,12,27,0,4,1,18,0,1,2,4,0,5,5,5,0,0,12,27,0,4,1,18,0,1,-1604,0.0,8,3,1171,11,0,0,0
12,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,100,10,37,2,8,8,31,0,4,1,2,0,0,0,1,0,0,10,37,2,8,8,31,0,4,-441,0.0,1,0,391,1,0,0,0
13,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,53,6,26,0,3,2,13,1,2,1,0,0,0,0,1,0,0,6,26,0,3,2,13,1,2,-155,0.0,1,0,105,1,0,0,0
14,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,47,98,14,45,2,4,2,29,0,2,4,25,0,4,2,9,1,2,14,45,2,4,2,29,0,2,-4545,0.0,15,2,3773,17,0,0,0
15,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,16,84,10,36,1,3,5,28,0,1,0,9,0,0,1,6,0,0,10,36,1,3,5,28,0,1,-1508,0.0,5,2,1236,7,0,0,0
16,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,104,77,9,32,1,9,6,20,0,0,6,39,3,2,5,47,0,2,9,32,1,9,6,20,0,0,-7517,0.0,50,7,4940,57,0,0,0
17,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,127,26,48,6,8,9,29,0,1,2,24,0,3,8,12,0,0,26,48,6,8,9,29,0,1,-5935,0.0,12,5,5280,17,0,0,0
18,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,119,60,14,23,3,1,2,16,0,1,4,44,1,11,8,42,0,9,14,23,3,1,2,16,0,1,-7768,0.0,73,3,4085,76,0,0,0
19,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,136,21,59,3,6,5,39,0,3,1,1,0,0,0,0,0,3,21,59,3,6,5,39,0,3,-665,0.0,0,0,665,0,0,0,0
20,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,19,1,7,0,1,3,7,0,0,0,1,0,2,0,2,0,0,1,7,0,1,3,7,0,0,-290,0.0,4,0,90,4,0,0,0
21,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,96,132,20,47,4,10,12,34,0,5,2,28,3,12,9,39,0,3,20,47,4,10,12,34,0,5,-10421,0.0,26,9,9022,35,0,0,0
22,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,88,13,32,1,4,8,29,1,0,2,11,0,3,2,25,0,2,13,32,1,4,8,29,1,0,-3857,0.0,13,5,3152,18,0,0,0
23,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,15,94,13,33,1,5,9,30,1,2,1,2,0,2,0,10,0,0,13,33,1,5,9,30,1,2,-1486,0.0,3,3,1303,6,0,0,0
24,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,104,68,9,27,4,7,8,13,0,0,3,42,1,13,12,31,0,2,9,27,4,7,8,13,0,0,-5706,0.0,44,5,3451,49,0,0,0
25,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,105,142,15,58,2,13,9,43,0,2,5,26,0,11,19,41,0,3,15,58,2,13,9,43,0,2,-14305,0.0,51,12,11623,63,0,0,0
26,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,12,62,12,26,2,5,2,13,1,1,0,7,0,0,0,5,0,0,12,26,2,5,2,13,1,1,-878,0.0,4,0,678,4,0,0,0
27,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,96,20,31,1,6,7,31,0,0,0,2,0,0,0,0,0,0,20,31,1,6,7,31,0,0,-241,0.0,1,0,191,1,0,0,0
28,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,55,10,22,0,0,5,18,0,0,6,19,0,5,2,26,0,0,10,22,0,0,5,18,0,0,-3983,0.0,32,1,2372,33,0,0,0
29,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,27,121,20,50,3,4,3,39,0,2,0,9,0,2,0,14,0,2,20,50,3,4,3,39,0,2,-3301,0.0,6,4,2957,10,0,0,0
30,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,40,50,5,20,0,5,5,15,0,0,4,21,1,5,0,8,0,1,5,20,0,5,5,15,0,0,-2176,0.0,14,2,1454,16,0,0,0
31,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,106,126,18,51,1,8,8,39,0,1,2,42,4,4,14,37,0,3,18,51,1,8,8,39,0,1,-12818,0.0,55,5,10013,60,0,0,0
32,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,75,15,30,0,5,8,17,0,0,2,16,0,2,7,31,0,0,15,30,0,5,8,17,0,0,-4515,0.0,25,3,3232,28,0,0,0
33,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,30,108,9,45,0,4,6,40,1,3,1,7,0,3,3,10,1,5,9,45,0,4,6,40,1,3,-3205,0.0,6,2,2883,8,0,0,0
34,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,66,7,32,0,3,6,16,1,1,0,4,0,0,0,1,0,0,7,32,0,3,6,16,1,1,-475,0.0,3,0,325,3,0,0,0
35,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,86,15,38,3,6,2,22,0,0,5,13,0,6,2,16,5,4,15,38,3,6,2,22,0,0,-5128,0.0,26,5,3773,31,0,0,0
36,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,29,89,15,29,2,7,4,29,1,2,2,11,0,5,2,9,0,0,15,29,2,7,4,29,1,2,-2656,0.0,8,2,2234,10,0,0,0
37,True,reg_29,request_scratch,cau100_afr0_asi0_29,regional_29,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,82,17,21,2,4,7,30,0,1,3,21,3,6,6,25,0,4,17,21,2,4,7,30,0,1,-5119,0.0,24,4,3875,28,0,0,0
