day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,112,150,25,59,5,6,13,40,0,2,10,39,0,11,6,41,1,4,25,59,5,6,13,40,0,2,-13567,0.0,32,0,11967,32,0,0,0
1,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,63,80,12,36,1,4,7,19,0,1,2,21,2,7,2,26,0,3,12,36,1,4,7,19,0,1,-5139,0.0,28,0,3739,28,0,0,0
2,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,26,105,18,34,1,4,9,37,1,1,2,8,0,2,2,10,0,2,18,34,1,4,9,37,1,1,-2704,0.0,5,3,2421,8,0,0,0
3,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,66,13,28,5,2,3,14,1,0,1,22,2,4,3,36,0,6,13,28,5,2,3,14,1,0,-5232,0.0,37,6,3316,43,0,0,0
4,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,29,121,18,44,2,4,6,45,0,2,3,12,1,1,1,11,0,0,18,44,2,4,6,45,0,2,-3363,0.0,4,4,3119,8,0,0,0
5,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,9,54,9,17,2,5,2,19,0,0,0,7,0,1,0,1,0,0,9,17,2,5,2,19,0,0,-563,0.0,2,1,452,3,0,0,0
6,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,18,103,15,37,2,9,8,30,1,1,0,11,0,4,0,3,0,0,15,37,2,9,8,30,1,1,-1911,0.0,4,0,1711,4,0,0,0
7,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,133,61,10,19,2,2,2,26,0,0,8,54,2,12,8,42,1,6,10,19,2,2,2,26,0,0,-8761,0.0,83,3,4578,86,0,0,0
8,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,139,14,55,2,8,11,44,1,4,0,6,3,4,1,20,0,1,14,55,2,8,11,44,1,4,-5052,0.0,11,5,4447,16,0,0,0
9,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,68,35,4,7,1,4,4,15,0,0,7,14,0,8,4,22,0,13,4,7,1,4,4,15,0,0,-3141,0.0,40,0,1141,40,0,0,0
10,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,59,143,27,43,3,12,12,43,0,3,6,24,0,6,0,23,0,0,27,43,3,12,12,43,0,3,-7798,0.0,15,1,7037,16,0,0,0
11,True,reg_25,request_scratch,cau100_afr0_asi0_25,regional_25,50,150,912,70,0,1,0.01,1,0.001,0.98,50,60,51,9,16,0,5,3,16,0,2,2,31,0,4,1,22,0,0,9,16,0,5,3,16,0,2,-3756,0.0,32,2,2134,34,0,0,0
