day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,93,150,22,50,2,13,10,51,1,1,7,45,0,6,4,30,0,1,22,50,2,13,10,51,1,1,-13036,0.0,37,4,11142,41,0,0,0
1,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,91,56,9,22,0,8,5,12,0,0,8,36,7,9,9,20,0,2,9,22,0,8,5,12,0,0,-6028,0.0,55,6,3212,61,0,0,0
2,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,79,130,30,46,3,8,8,32,2,1,9,27,0,4,2,34,0,3,30,46,3,8,8,32,2,1,-10069,0.0,37,3,8186,40,0,0,0
3,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,69,62,8,21,1,7,3,20,1,1,4,32,0,4,6,20,0,3,8,21,1,7,3,20,1,1,-5008,0.0,39,1,3047,40,0,0,0
4,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,59,118,16,51,1,9,6,33,0,2,6,13,1,11,0,27,0,1,16,51,1,9,6,33,0,2,-6320,0.0,15,2,5548,17,0,0,0
5,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,76,13,26,1,4,5,22,1,4,0,5,0,0,0,0,0,0,13,26,1,4,5,22,1,4,-417,0.0,1,0,367,1,0,0,0
6,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,78,6,32,0,5,9,26,0,0,0,2,0,0,0,3,0,0,6,32,0,5,9,26,0,0,-492,0.0,2,1,381,3,0,0,0
7,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,75,10,25,0,6,4,27,0,3,4,19,0,0,4,30,0,4,10,25,0,6,4,27,0,3,-4442,0.0,22,6,3276,28,0,0,0
8,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,39,114,16,38,0,7,8,44,0,1,6,12,0,5,2,12,2,0,16,38,0,7,8,44,0,1,-4712,0.0,16,1,3901,17,0,0,0
9,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,59,12,16,0,6,3,20,0,2,0,24,0,4,4,14,0,2,12,16,0,6,3,20,0,2,-3216,0.0,22,2,2094,24,0,0,0
10,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,117,17,48,3,2,5,42,0,0,5,16,0,2,0,22,0,3,17,48,3,2,5,42,0,0,-5795,0.0,19,1,4834,20,0,0,0
11,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,118,62,11,24,1,4,5,16,1,0,5,52,2,8,2,43,0,6,11,24,1,4,5,16,1,0,-6690,0.0,67,1,3329,68,0,0,0
12,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,8,139,18,54,3,6,12,46,0,0,1,4,0,0,0,2,1,0,18,54,3,6,12,46,0,0,-1248,0.0,3,1,1087,4,0,0,0
13,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,14,16,2,5,1,0,2,5,0,1,1,4,0,0,0,7,2,0,2,5,1,0,2,5,0,1,-535,0.0,7,1,174,8,0,0,0
14,True,reg_24,request_scratch,cau100_afr0_asi0_24,regional_24,50,150,912,70,0,1,0.01,1,0.001,0.98,50,23,141,26,53,4,9,8,39,0,2,0,12,2,0,0,8,0,1,26,53,4,9,8,39,0,2,-3497,0.0,8,4,3053,12,0,0,0
