day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,150,23,50,3,12,7,46,3,6,8,17,2,9,7,22,0,0,23,50,3,12,7,46,3,6,-8400,0.0,11,7,7773,18,0,0,0
1,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,59,54,9,19,0,2,2,21,0,1,10,22,0,2,2,23,0,0,9,19,0,2,2,21,0,1,-3763,0.0,29,1,2302,30,0,0,0
2,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,126,20,44,1,11,8,37,3,2,0,11,0,2,2,30,0,0,20,44,1,11,8,37,3,2,-5267,0.0,9,9,4718,18,0,0,0
3,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,96,60,6,15,0,1,3,32,2,1,13,30,2,5,2,40,0,4,6,15,0,1,3,32,2,1,-6340,0.0,56,0,3540,56,0,0,0
4,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,130,14,50,1,7,8,47,3,0,3,18,0,0,0,26,0,2,14,50,1,7,8,47,3,0,-6455,0.0,19,3,5472,22,0,0,0
5,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,50,10,21,0,3,3,13,0,0,0,0,0,0,1,1,0,0,10,21,0,3,3,13,0,0,-108,0.0,0,1,97,1,0,0,0
6,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,6,102,9,40,2,9,8,32,1,1,0,3,0,0,0,2,0,1,9,40,2,9,8,32,1,1,-602,0.0,0,1,591,1,0,0,0
7,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,54,7,27,0,3,6,10,0,1,2,29,1,1,8,14,0,0,7,27,0,3,6,10,0,1,-3538,0.0,29,1,2077,30,0,0,0
8,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,36,122,14,41,4,7,12,43,0,1,3,12,0,4,0,16,1,0,14,41,4,7,12,43,0,1,-4412,0.0,9,5,3907,14,0,0,0
9,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,89,55,10,20,1,2,6,15,1,0,0,36,3,10,5,33,0,2,10,20,1,2,6,15,1,0,-5115,0.0,47,4,2721,51,0,0,0
10,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,20,137,19,55,0,6,9,47,0,1,2,12,0,2,0,3,0,1,19,55,0,6,9,47,0,1,-3113,0.0,10,0,2613,10,0,0,0
11,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,1,0.001,0.98,50,100,23,4,10,0,1,3,4,0,1,5,35,0,13,6,39,0,2,4,10,0,1,3,4,0,1,-4414,0.0,77,1,553,78,0,0,0
