day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,103,150,19,63,2,11,10,43,0,2,5,48,0,0,8,40,0,2,19,63,2,11,10,43,0,2,-13536,0.0,39,7,11509,46,0,0,0
1,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,42,64,12,28,0,2,3,18,0,1,3,21,0,1,4,11,0,2,12,28,0,2,3,18,0,1,-2945,0.0,16,1,2134,17,0,0,0
2,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,84,112,21,40,1,6,6,37,0,1,11,31,2,9,0,26,0,5,21,40,1,6,6,37,0,1,-9035,0.0,36,1,7224,37,0,0,0
3,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,88,86,9,34,0,6,8,28,1,0,4,26,0,5,13,29,1,10,9,34,0,6,8,28,1,0,-7895,0.0,46,4,5551,50,0,0,0
4,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,38,106,15,46,2,6,6,29,1,1,3,17,0,1,2,11,0,4,15,46,2,6,6,29,1,1,-4061,0.0,12,2,3439,14,0,0,0
5,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,8,70,4,27,1,8,6,23,1,0,0,2,0,0,2,4,0,0,4,27,1,8,6,23,1,0,-599,0.0,1,2,527,3,0,0,0
6,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,8,87,14,35,2,8,5,21,1,1,0,4,0,0,2,0,0,2,14,35,2,8,5,21,1,1,-682,0.0,0,2,660,2,0,0,0
7,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,66,71,17,23,2,2,5,22,0,0,3,17,6,10,1,27,0,2,17,23,2,2,5,22,0,0,-5082,0.0,35,1,3321,36,0,0,0
8,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,110,17,42,1,10,7,31,0,2,6,19,0,8,4,9,2,1,17,42,1,10,7,31,0,2,-5629,0.0,20,3,4596,23,0,0,0
9,True,reg_15,request_scratch,cau100_afr0_asi0_15,regional_15,50,150,912,70,0,1,0.01,1,0.001,0.98,50,28,69,10,24,2,4,2,26,0,1,1,12,0,2,0,12,0,1,10,24,2,4,2,26,0,1,-2143,0.0,10,2,1621,12,0,0,0
