day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,150,22,57,1,7,9,53,0,1,4,15,0,7,5,25,0,2,22,57,1,7,9,53,0,1,-8939,0.0,25,5,7634,30,0,0,0
1,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,42,33,4,17,0,0,1,11,0,0,4,11,0,3,3,18,0,3,4,17,0,0,1,11,0,0,-2163,0.0,24,2,941,26,0,0,0
2,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,62,135,22,50,2,7,13,38,2,1,5,17,0,5,6,28,0,1,22,50,2,7,13,38,2,1,-7814,0.0,18,7,6837,25,0,0,0
3,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,85,59,7,22,1,2,4,23,0,0,4,37,0,6,10,27,0,1,7,22,1,2,4,23,0,0,-5740,0.0,51,3,3157,54,0,0,0
4,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,92,125,19,45,1,3,11,42,1,3,3,28,0,5,20,35,0,1,19,45,1,3,11,42,1,3,-10918,0.0,41,3,8835,44,0,0,0
5,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,76,11,31,0,2,3,28,0,1,0,3,0,0,0,2,0,0,11,31,0,2,3,28,0,1,-417,0.0,1,0,367,1,0,0,0
6,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,21,78,10,30,2,7,2,27,0,0,0,4,0,1,1,15,0,0,10,30,2,7,2,27,0,0,-1692,0.0,3,7,1465,10,0,0,0
7,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,88,90,10,34,5,7,5,26,1,2,8,39,2,8,3,20,0,8,10,34,5,7,5,26,1,2,-7279,0.0,39,1,5318,40,0,0,0
8,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,76,109,21,40,1,7,1,38,0,1,6,20,0,9,4,36,0,1,21,40,1,7,1,38,0,1,-9257,0.0,46,2,6935,48,0,0,0
9,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,71,12,30,0,1,4,23,0,1,2,18,0,2,6,25,0,2,12,30,0,1,4,23,0,1,-4469,0.0,29,2,2997,31,0,0,0
