day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,150,26,53,1,6,12,49,0,3,0,15,1,4,4,5,0,6,26,53,1,6,12,49,0,3,-5289,0.0,10,4,4745,14,0,0,0
1,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,56,25,2,12,1,0,4,5,1,0,3,24,1,12,0,10,0,6,2,12,1,0,4,5,1,0,-2620,0.0,37,1,759,38,0,0,0
2,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,144,18,59,2,9,13,40,1,2,1,13,2,3,4,23,0,2,18,59,2,9,13,40,1,2,-6893,0.0,16,5,6038,21,0,0,0
3,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,38,5,10,1,2,5,14,0,1,1,23,2,4,2,11,2,1,5,10,1,2,5,14,0,1,-2309,0.0,23,1,1148,24,0,0,0
4,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,84,135,11,53,1,12,11,46,1,0,7,28,0,4,8,33,0,4,11,53,1,12,11,46,1,0,-11118,0.0,35,6,9302,41,0,0,0
5,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,1,64,10,23,1,3,3,24,0,0,0,0,0,0,0,0,0,1,10,23,1,3,3,24,0,0,-114,0.0,1,0,64,1,0,0,0
6,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,86,17,28,0,3,7,27,0,4,0,0,0,0,0,0,0,0,17,28,0,3,7,27,0,4,0,0.0,0,0,0,0,0,0,0
7,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,47,64,6,27,1,6,3,20,0,1,7,13,2,3,4,18,0,0,6,27,1,6,3,20,0,1,-3337,0.0,20,3,2304,23,0,0,0
8,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,77,113,18,45,2,8,7,30,2,1,6,26,2,8,8,22,4,1,18,45,2,8,7,30,2,1,-8015,0.0,26,8,6627,34,0,0,0
9,True,reg_32,request_scratch,cau100_afr0_asi0_32,regional_32,50,150,912,70,0,1,0.01,1,0.001,0.98,50,136,88,13,32,1,6,6,26,0,4,14,44,8,12,3,46,1,8,13,32,1,6,6,26,0,4,-11088,0.0,80,1,7077,81,0,0,0
