day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,50,150,27,60,3,7,12,37,1,3,5,18,0,2,5,20,0,0,27,60,3,7,12,37,1,3,-7442,0.0,17,3,6559,20,0,0,0
1,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,33,5,17,1,2,0,8,0,0,3,6,0,2,4,7,0,0,5,17,1,2,0,8,0,0,-1184,0.0,12,1,573,13,0,0,0
2,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,57,127,20,41,3,11,5,42,0,5,2,21,0,4,4,26,0,0,20,41,3,11,5,42,0,5,-6817,0.0,16,7,5940,23,0,0,0
3,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,103,64,8,25,2,2,4,23,0,0,9,35,2,16,7,32,2,0,8,25,2,2,4,23,0,0,-7931,0.0,69,3,4448,72,0,0,0
4,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,53,120,14,48,2,8,8,38,0,2,9,19,2,4,4,15,0,0,14,48,2,8,8,38,0,2,-6202,0.0,18,3,5269,21,0,0,0
5,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,65,13,21,1,7,2,21,0,0,0,0,0,0,0,0,0,0,13,21,1,7,2,21,0,0,0,0.0,0,0,0,0,0,0,0
6,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,85,16,24,4,4,8,28,0,1,2,6,0,0,2,12,0,0,16,24,4,4,8,28,0,1,-1967,0.0,5,5,1662,10,0,0,0
7,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,87,82,8,36,1,8,5,23,1,0,9,36,2,6,2,32,0,0,8,36,1,8,5,23,1,0,-6898,0.0,43,4,4704,47,0,0,0
8,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,104,112,20,39,2,8,4,37,0,2,14,36,0,7,10,31,0,6,20,39,2,8,4,37,0,2,-11511,0.0,55,2,8739,57,0,0,0
9,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,87,10,23,1,9,7,35,1,1,2,34,0,4,3,19,2,1,10,23,1,9,7,35,1,1,-5595,0.0,25,4,4301,29,0,0,0
10,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,103,10,40,2,7,8,35,0,1,5,27,0,4,3,14,0,2,10,40,2,7,8,35,0,1,-5729,0.0,20,2,4707,22,0,0,0
11,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,38,82,11,34,1,9,6,19,0,2,3,11,0,3,0,18,1,2,11,34,1,9,6,19,0,2,-2937,0.0,8,5,2482,13,0,0,0
12,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,98,14,46,2,7,6,20,1,2,0,2,0,1,0,1,0,0,14,46,2,7,6,20,1,2,-382,0.0,0,0,382,0,0,0,0
13,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,36,56,4,20,0,3,6,22,0,1,1,14,0,0,2,11,4,4,4,20,0,3,6,22,0,1,-2176,0.0,12,3,1543,15,0,0,0
14,True,reg_38,request_scratch,cau100_afr0_asi0_38,regional_38,50,150,912,70,0,1,0.01,1,0.001,0.98,50,40,118,13,43,2,14,9,35,0,2,1,15,0,2,5,16,0,1,13,43,2,14,9,35,0,2,-4902,0.0,14,3,4169,17,0,0,0
