day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,57,150,14,55,2,8,11,57,2,1,3,12,0,3,3,30,2,4,14,55,2,8,11,57,2,1,-8158,0.0,16,6,7292,22,0,0,0
1,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,106,41,3,17,1,1,2,17,0,0,6,40,1,10,5,44,0,0,3,17,1,1,2,17,0,0,-5579,0.0,67,2,2207,69,0,0,0
2,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,80,148,18,55,1,1,8,63,0,2,7,30,0,6,3,32,0,2,18,55,1,1,8,63,0,2,-11672,0.0,34,0,9972,34,0,0,0
3,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,91,48,8,16,1,3,3,16,0,1,9,44,0,8,4,21,0,5,8,16,1,3,3,16,0,1,-4730,0.0,50,1,2219,51,0,0,0
4,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,44,143,21,57,4,6,8,44,1,2,0,12,0,4,2,22,0,4,21,57,4,6,8,44,1,2,-5845,0.0,8,6,5379,14,0,0,0
5,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,9,43,8,16,1,1,1,16,0,0,0,7,0,0,0,2,0,0,8,16,1,1,1,16,0,0,-618,0.0,5,0,368,5,0,0,0
6,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,111,11,47,3,4,8,35,1,2,0,0,0,0,0,0,0,0,11,47,3,4,8,35,1,2,0,0.0,0,0,0,0,0,0,0
7,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,39,5,12,0,2,0,20,0,0,9,18,0,0,0,29,0,2,5,12,0,2,0,20,0,0,-3362,0.0,37,0,1512,37,0,0,0
8,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,43,132,22,38,4,11,8,48,0,1,2,18,3,1,0,19,0,0,22,38,4,11,8,48,0,1,-5514,0.0,11,5,4909,16,0,0,0
9,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,53,50,7,23,1,2,2,13,1,1,0,19,0,2,2,24,0,6,7,23,1,2,2,13,1,1,-3300,0.0,29,0,1850,29,0,0,0
10,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,5,124,10,48,2,6,8,48,1,1,0,1,0,0,0,4,0,0,10,48,2,6,8,48,1,1,-616,0.0,0,1,605,1,0,0,0
11,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,66,31,5,13,1,2,3,7,0,0,3,25,0,6,3,27,2,0,5,13,1,2,3,7,0,0,-3055,0.0,39,1,1094,40,0,0,0
12,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,16,146,25,60,2,3,11,44,0,1,3,2,0,2,1,7,0,1,25,60,2,3,11,44,0,1,-2651,0.0,8,0,2251,8,0,0,0
13,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,6,12,2,3,0,0,1,6,0,0,1,2,0,0,3,0,0,0,2,3,0,0,1,6,0,0,-262,0.0,4,0,62,4,0,0,0
14,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,35,140,22,49,1,8,12,46,0,2,4,19,0,2,0,8,0,2,22,49,1,8,12,46,0,2,-4836,0.0,8,0,4436,8,0,0,0
15,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,37,7,12,0,3,2,13,0,0,0,23,0,4,4,21,0,0,7,12,0,3,2,13,0,0,-2354,0.0,24,1,1143,25,0,0,0
16,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,121,141,17,39,2,9,10,62,1,1,8,56,3,0,10,38,2,4,17,39,2,9,10,62,1,1,-15867,0.0,60,3,12834,63,0,0,0
17,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,27,70,10,23,1,7,5,21,0,3,1,15,0,2,0,9,0,0,10,23,1,7,5,21,0,3,-2111,0.0,9,2,1639,11,0,0,0
18,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,98,19,31,2,7,6,32,0,1,3,17,0,1,5,39,0,0,19,31,2,7,6,32,0,1,-6475,0.0,30,3,4942,33,0,0,0
19,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,87,11,29,2,10,6,28,0,1,0,4,0,0,1,5,0,0,11,29,2,10,6,28,0,1,-1001,0.0,3,2,829,5,0,0,0
20,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,81,70,7,29,2,0,2,29,0,1,5,47,0,7,2,13,2,5,7,29,2,0,2,29,0,1,-6634,0.0,49,1,4173,50,0,0,0
21,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,77,112,18,42,2,6,6,37,1,0,6,31,2,6,2,26,2,2,18,42,2,6,6,37,1,0,-7917,0.0,29,1,6456,30,0,0,0
22,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,86,16,30,2,8,6,24,0,0,7,13,0,5,7,13,1,0,16,30,2,8,6,24,0,0,-4138,0.0,17,6,3222,23,0,0,0
23,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,141,93,13,32,0,13,6,28,0,1,9,49,2,9,9,50,1,12,13,32,0,13,6,28,0,1,-12455,0.0,84,3,8222,87,0,0,0
24,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,1,0.001,0.98,50,113,114,17,39,3,8,8,37,1,1,11,33,3,4,2,58,2,0,17,39,3,8,8,37,1,1,-11771,0.0,55,1,9010,56,0,0,0
