day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,94,150,20,59,2,6,9,50,2,2,11,31,1,8,1,39,0,3,20,59,2,6,9,50,2,2,-12663,0.0,37,2,10791,39,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,44,57,5,24,3,2,6,17,0,0,7,15,0,7,0,14,0,1,5,24,3,2,6,17,0,0,-2620,0.0,17,0,1770,17,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,120,21,47,3,8,8,32,0,1,4,16,5,13,3,18,2,0,21,47,3,8,8,32,0,1,-7170,0.0,22,6,6004,28,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,71,69,9,33,1,4,2,19,0,1,13,34,0,7,4,13,0,0,9,33,1,4,2,19,0,1,-5319,0.0,37,0,3469,37,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,87,115,9,56,1,6,9,33,0,1,15,22,0,9,12,29,0,0,9,56,1,6,9,33,0,1,-9805,0.0,42,2,7683,44,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,80,10,35,1,4,5,23,0,2,0,4,0,0,0,0,0,0,10,35,1,4,5,23,0,2,-364,0.0,1,0,314,1,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,73,10,22,1,7,8,22,1,2,0,2,0,0,0,1,0,0,10,22,1,7,8,22,1,2,-213,0.0,0,0,213,0,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,80,20,30,0,4,5,17,2,2,10,19,0,2,0,28,0,2,20,30,0,4,5,17,2,2,-5036,0.0,27,0,3686,27,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,62,104,15,39,1,3,7,37,0,2,11,11,2,9,2,27,0,0,15,39,1,3,7,37,0,2,-6237,0.0,22,3,5104,25,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,124,86,15,33,0,4,4,28,0,2,6,48,0,12,7,46,0,5,15,33,0,4,4,28,0,2,-10929,0.0,75,1,7168,76,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,113,19,47,0,3,5,34,0,5,0,22,0,6,4,17,0,0,19,47,0,3,5,34,0,5,-5566,0.0,19,0,4616,19,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,82,67,21,18,0,1,1,25,1,0,9,30,0,9,7,23,2,2,21,18,0,1,1,25,1,0,-6560,0.0,49,4,4066,53,0,0,0
12,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,10,116,16,46,2,9,9,33,1,0,0,6,0,0,0,4,0,0,16,46,2,9,9,33,1,0,-1225,0.0,2,1,1114,3,0,0,0
13,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,42,8,10,1,5,2,13,0,3,0,3,0,0,0,0,0,0,8,10,1,5,2,13,0,3,-120,0.0,0,0,120,0,0,0,0
14,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,63,111,19,35,2,4,6,43,1,1,2,15,2,6,7,31,0,0,19,35,2,4,6,43,1,1,-7145,0.0,28,5,5690,33,0,0,0
15,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,90,74,13,28,1,4,4,23,0,1,7,28,3,3,5,42,0,2,13,28,1,4,4,23,0,1,-6278,0.0,40,4,4234,44,0,0,0
16,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,141,126,15,47,3,10,12,37,0,2,4,42,5,12,10,49,6,13,15,47,3,10,12,37,0,2,-15190,0.0,70,4,11646,74,0,0,0
17,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,95,15,39,2,3,5,30,0,1,0,24,1,8,5,30,0,4,15,39,2,3,5,30,0,1,-7460,0.0,40,2,5438,42,0,0,0
18,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,56,87,12,29,1,5,6,33,0,1,2,13,0,5,9,23,0,4,12,29,1,5,6,33,0,1,-5287,0.0,28,2,3865,30,0,0,0
19,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,16,91,17,35,2,3,2,26,4,2,0,3,0,2,1,7,0,3,17,35,2,3,2,26,4,2,-1420,0.0,1,4,1326,5,0,0,0
20,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,19,74,16,27,1,6,8,14,1,1,3,5,0,0,5,4,0,2,16,27,1,6,8,14,1,1,-1449,0.0,3,6,1233,9,0,0,0
21,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,92,17,39,0,4,3,25,1,3,2,30,0,6,1,17,0,2,17,39,0,4,3,25,1,3,-5816,0.0,29,1,4355,30,0,0,0
22,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,123,87,7,45,1,3,5,24,0,2,15,44,0,8,8,46,0,2,7,45,1,3,5,24,0,2,-10241,0.0,69,5,6736,74,0,0,0
23,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,54,117,19,49,1,7,11,30,0,0,4,13,0,2,6,28,0,1,19,49,1,7,11,30,0,0,-6377,0.0,20,6,5311,26,0,0,0
24,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,21,67,13,19,1,6,3,25,0,0,1,9,2,0,1,7,0,1,13,19,1,6,3,25,0,0,-1514,0.0,5,3,1231,8,0,0,0
25,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,23,99,15,38,3,6,6,30,0,1,0,5,0,2,8,7,0,1,15,38,3,6,6,30,0,1,-2440,0.0,6,7,2063,13,0,0,0
26,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,1,68,16,25,2,7,3,12,0,3,0,0,0,0,0,1,0,0,16,25,2,7,3,12,0,3,-67,0.0,0,0,67,0,0,0,0
27,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,19,83,8,32,1,4,7,31,0,0,2,7,0,1,0,4,0,5,8,32,1,4,7,31,0,0,-1683,0.0,5,0,1433,5,0,0,0
28,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,1,0.001,0.98,50,92,81,12,34,0,3,5,25,0,2,5,21,2,9,13,35,0,7,12,34,0,3,5,25,0,2,-7419,0.0,45,7,5092,52,0,0,0
