day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,65,150,26,53,1,6,13,50,0,1,13,19,2,5,9,15,0,2,26,53,1,6,13,50,0,1,-10054,0.0,29,5,8549,34,0,0,0
1,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,49,36,7,16,2,1,1,9,0,0,0,14,3,0,7,22,0,3,7,16,2,1,1,9,0,0,-2608,0.0,27,3,1225,30,0,0,0
2,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,26,136,18,50,1,8,14,45,0,0,6,6,2,0,0,12,0,0,18,50,1,8,14,45,0,0,-3633,0.0,7,3,3250,10,0,0,0
3,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,33,9,11,0,2,1,8,0,2,1,15,0,2,4,26,2,1,9,11,0,2,1,8,0,2,-2449,0.0,28,1,1038,29,0,0,0
4,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,61,140,20,58,4,8,10,38,2,0,5,17,2,3,5,26,3,0,20,58,4,8,10,38,2,0,-7909,0.0,16,6,7043,22,0,0,0
5,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,55,7,20,1,3,0,23,0,1,0,2,0,0,0,0,0,0,7,20,1,3,0,23,0,1,-158,0.0,1,0,108,1,0,0,0
6,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,96,13,39,1,7,8,26,0,2,0,4,0,0,0,0,0,0,13,39,1,7,8,26,0,2,-374,0.0,0,0,374,0,0,0,0
7,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,54,58,13,25,0,3,3,14,0,0,4,31,2,3,4,10,0,0,13,25,0,3,3,14,0,0,-3756,0.0,27,1,2395,28,0,0,0
8,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,71,119,18,44,3,3,7,43,1,0,4,28,2,5,2,28,0,2,18,44,3,3,7,43,1,0,-8265,0.0,30,1,6754,31,0,0,0
9,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,72,19,19,0,6,2,24,0,2,4,8,0,0,1,9,0,0,19,19,0,6,2,24,0,2,-1653,0.0,5,2,1381,7,0,0,0
10,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,34,95,16,27,0,1,9,40,0,2,2,5,1,2,9,15,0,0,16,27,0,1,9,40,0,2,-3618,0.0,14,5,2863,19,0,0,0
11,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,52,75,14,24,1,7,7,19,0,3,5,16,1,2,0,28,0,0,14,24,1,7,7,19,0,3,-3980,0.0,21,4,2886,25,0,0,0
12,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,21,106,19,36,2,12,10,25,2,0,2,8,0,4,2,5,0,0,19,36,2,12,10,25,2,0,-2339,0.0,5,4,2045,9,0,0,0
13,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,60,8,24,2,5,4,15,2,0,0,0,0,0,0,0,0,0,8,24,2,5,4,15,2,0,0,0.0,0,0,0,0,0,0,0
14,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,64,90,7,36,2,5,5,32,1,2,5,6,1,7,4,41,0,0,7,36,2,5,5,32,1,2,-5746,0.0,28,4,4302,32,0,0,0
15,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,100,96,16,38,2,4,7,27,1,1,13,30,9,9,7,29,0,3,16,38,2,4,7,27,1,1,-8916,0.0,47,4,6522,51,0,0,0
16,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,70,107,15,38,1,6,7,38,1,1,6,24,0,7,7,22,0,4,15,38,1,6,7,38,1,1,-7213,0.0,29,4,5719,33,0,0,0
17,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,126,84,12,35,0,5,5,26,0,1,7,46,0,8,12,51,0,2,12,35,0,5,5,26,0,1,-9623,0.0,65,8,6285,73,0,0,0
18,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,57,127,11,46,4,12,7,45,0,2,6,21,0,6,5,19,0,0,11,46,4,12,7,45,0,2,-6547,0.0,12,8,5859,20,0,0,0
19,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,8,68,12,28,2,4,4,17,0,1,0,0,0,2,0,6,0,0,12,28,2,4,4,17,0,1,-743,0.0,4,2,521,6,0,0,0
20,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,8,86,16,29,2,1,6,32,0,0,3,0,0,0,0,5,0,0,16,29,2,1,6,32,0,0,-822,0.0,3,1,661,4,0,0,0
21,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,104,69,13,24,1,5,4,22,0,0,5,41,0,5,10,39,2,2,13,24,1,5,4,22,0,0,-7867,0.0,62,3,4734,65,0,0,0
22,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,43,123,18,49,3,3,12,36,1,1,7,16,0,2,0,18,0,0,18,49,3,3,12,36,1,1,-4983,0.0,10,0,4483,10,0,0,0
23,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,39,60,10,23,1,4,5,17,0,0,3,18,0,4,0,12,0,2,10,23,1,4,5,17,0,0,-2896,0.0,18,3,1963,21,0,0,0
24,True,reg_31,request_scratch,cau100_afr0_asi0_31,regional_31,50,150,912,70,0,1,0.01,1,0.001,0.98,50,25,111,17,38,3,10,6,33,1,3,1,13,0,2,0,9,0,0,17,38,3,10,6,33,1,3,-2739,0.0,4,3,2506,7,0,0,0
