day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,88,150,23,61,2,7,9,45,2,1,4,41,0,5,2,30,0,6,23,61,2,7,9,45,2,1,-12049,0.0,32,0,10449,32,0,0,0
1,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,71,56,5,27,0,5,4,13,0,2,6,22,2,7,8,24,0,2,5,27,0,5,4,13,0,2,-4982,0.0,43,2,2810,45,0,0,0
2,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,146,122,20,59,3,7,7,23,1,2,12,50,3,8,11,54,0,8,20,59,3,7,7,23,1,2,-15618,0.0,77,2,11746,79,0,0,0
3,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,97,13,32,3,8,8,32,0,1,0,24,0,5,1,25,0,0,13,32,3,8,8,32,0,1,-5090,0.0,17,5,4185,22,0,0,0
4,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,112,91,14,32,2,9,5,27,1,1,2,38,0,15,13,38,3,3,14,32,2,9,5,27,1,1,-9543,0.0,57,10,6583,67,0,0,0
5,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,11,114,15,46,2,7,5,38,0,1,0,3,1,0,3,3,0,1,15,46,2,7,5,38,0,1,-1210,0.0,0,2,1188,2,0,0,0
6,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,2,47,7,16,2,3,1,18,0,0,0,0,0,0,0,2,0,0,7,16,2,3,1,18,0,0,-91,0.0,0,0,91,0,0,0,0
7,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,63,105,16,42,0,3,6,36,1,1,6,12,4,4,4,32,0,1,16,42,0,3,6,36,1,1,-6957,0.0,29,3,5474,32,0,0,0
8,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,67,79,14,35,1,5,5,19,0,0,7,29,0,9,3,17,2,0,14,35,1,5,5,19,0,0,-5311,0.0,30,1,3800,31,0,0,0
9,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,32,108,21,38,5,5,11,27,0,1,1,4,0,4,3,20,0,0,21,38,5,5,11,27,0,1,-3345,0.0,6,7,2968,13,0,0,0
10,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,36,68,9,31,2,4,4,17,0,1,0,21,0,2,3,6,0,4,9,31,2,4,4,17,0,1,-2621,0.0,14,0,1921,14,0,0,0
11,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,131,104,20,36,0,2,13,30,0,3,11,39,4,13,18,43,3,0,20,36,0,2,13,30,0,3,-11881,0.0,60,6,8815,66,0,0,0
12,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,7,117,14,38,4,7,12,40,1,1,1,3,0,2,1,0,0,0,14,38,4,7,12,40,1,1,-791,0.0,0,0,791,0,0,0,0
13,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,1,40,3,20,0,3,0,13,0,1,0,0,0,0,0,1,0,0,3,20,0,3,0,13,0,1,-39,0.0,0,0,39,0,0,0,0
14,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,82,111,18,44,3,7,9,30,0,0,3,25,3,2,7,36,2,4,18,44,3,7,9,30,0,0,-8431,0.0,31,3,6848,34,0,0,0
15,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,63,90,13,38,0,4,8,24,1,2,3,28,0,1,3,26,0,2,13,38,0,4,8,24,1,2,-5804,0.0,28,0,4404,28,0,0,0
16,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,72,95,15,33,0,3,8,34,0,2,4,28,2,1,8,24,0,5,15,33,0,3,8,34,0,2,-7473,0.0,38,3,5540,41,0,0,0
17,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,107,89,22,23,1,10,6,26,0,1,5,40,1,10,8,39,2,2,22,23,1,10,6,26,0,1,-8676,0.0,50,5,6121,55,0,0,0
18,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,118,18,46,1,5,10,35,1,2,5,12,3,2,1,33,0,2,18,46,1,5,10,35,1,2,-6724,0.0,21,5,5619,26,0,0,0
