day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,70,150,24,64,4,8,11,38,0,1,4,26,0,8,3,28,0,1,24,64,4,8,11,38,0,1,-9634,0.0,19,4,8640,23,0,0,0
1,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,53,51,8,18,0,6,2,16,0,1,5,19,0,1,3,23,0,2,8,18,0,6,2,16,0,1,-2880,0.0,21,5,1775,26,0,0,0
2,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,131,17,47,3,10,11,40,1,2,2,15,2,6,12,11,0,0,17,47,3,10,11,40,1,2,-5709,0.0,8,5,5254,13,0,0,0
3,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,48,59,8,22,1,4,2,22,0,0,3,19,4,1,7,13,0,1,8,22,1,4,2,22,0,0,-3207,0.0,20,5,2152,25,0,0,0
4,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,75,119,15,49,1,11,12,30,0,1,7,19,0,3,7,37,0,2,15,49,1,11,12,30,0,1,-8422,0.0,28,11,6901,39,0,0,0
5,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,20,78,12,30,0,9,7,17,0,3,1,8,0,2,2,5,0,2,12,30,0,9,7,17,0,3,-1721,0.0,6,2,1399,8,0,0,0
6,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,32,86,15,37,0,3,4,25,0,2,4,12,0,5,3,7,1,0,15,37,0,3,4,25,0,2,-2857,0.0,10,1,2346,11,0,0,0
7,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,56,86,17,29,2,7,7,24,0,0,4,17,2,2,7,19,0,5,17,29,2,7,7,24,0,0,-4255,0.0,14,5,3500,19,0,0,0
8,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,47,106,17,41,2,5,6,35,0,0,5,22,4,0,3,10,2,1,17,41,2,5,6,35,0,0,-5037,0.0,16,4,4193,20,0,0,0
9,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,55,75,14,30,0,5,5,21,0,0,2,21,0,2,5,22,0,3,14,30,0,5,5,21,0,0,-4171,0.0,21,4,3077,25,0,0,0
10,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,74,109,18,35,4,5,9,35,0,3,6,28,2,13,4,17,3,1,18,35,4,5,9,35,0,3,-7310,0.0,25,2,6038,27,0,0,0
11,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,90,16,29,0,5,8,30,0,2,2,12,2,2,5,28,0,0,16,29,0,5,8,30,0,2,-4618,0.0,18,6,3652,24,0,0,0
12,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,14,93,15,36,4,2,4,31,1,0,0,9,0,0,4,0,0,1,15,36,4,2,4,31,1,0,-1337,0.0,2,2,1215,4,0,0,0
13,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,0,69,13,25,0,0,2,27,1,1,0,0,0,0,0,0,0,0,13,25,0,0,2,27,1,1,0,0.0,0,0,0,0,0,0,0
14,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,76,81,9,29,4,6,8,23,1,1,4,33,1,10,10,18,0,0,9,29,4,6,8,23,1,1,-5849,0.0,32,4,4205,36,0,0,0
15,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,121,113,18,45,3,8,6,28,1,4,16,32,4,11,4,53,0,1,18,45,3,8,6,28,1,4,-11633,0.0,56,2,8811,58,0,0,0
16,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,29,102,15,42,1,5,9,29,0,1,4,11,0,1,0,13,0,0,15,42,1,5,9,29,0,1,-3010,0.0,7,3,2627,10,0,0,0
17,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,33,70,13,23,2,4,4,23,0,1,4,11,0,1,5,12,0,0,13,23,2,4,4,23,0,1,-2285,0.0,8,4,1841,12,0,0,0
18,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,84,105,11,45,3,4,8,31,1,2,7,34,1,0,2,37,0,3,11,45,3,4,8,31,1,2,-7976,0.0,33,2,6304,35,0,0,0
19,True,reg_36,request_scratch,cau100_afr0_asi0_36,regional_36,50,150,912,70,0,1,0.01,1,0.001,0.98,50,4,96,13,44,0,6,5,28,0,0,0,0,0,0,0,4,0,0,13,44,0,6,5,28,0,0,-533,0.0,3,0,383,3,0,0,0
