day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,94,150,21,55,3,7,10,50,2,2,6,31,4,5,7,39,0,2,21,55,3,7,10,50,2,2,-12928,0.0,37,4,11034,41,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,41,57,8,21,2,2,5,18,0,1,2,17,0,5,4,12,0,1,8,21,2,2,5,18,0,1,-2994,0.0,23,0,1844,23,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,50,111,16,40,2,5,6,41,1,0,0,14,0,3,4,26,3,0,16,40,2,5,6,41,1,0,-5804,0.0,21,5,4699,26,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,91,68,12,25,1,4,5,21,0,0,5,37,1,6,5,36,0,1,12,25,1,4,5,21,0,0,-6646,0.0,52,1,4035,53,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,89,121,17,46,3,10,7,36,1,1,3,40,2,4,12,24,0,4,17,46,3,10,7,36,1,1,-9732,0.0,34,8,7944,42,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,13,84,14,29,4,4,4,27,1,1,2,3,2,2,1,3,0,0,14,29,4,4,4,27,1,1,-1077,0.0,1,2,1005,3,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,3,78,13,39,0,4,5,17,0,0,1,0,0,2,0,0,0,0,13,39,0,4,5,17,0,0,-228,0.0,0,0,228,0,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,45,75,13,27,1,3,4,27,0,0,3,22,0,7,3,10,0,0,13,27,1,3,4,27,0,0,-4007,0.0,23,0,2857,23,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,89,97,17,25,3,9,6,34,2,1,3,23,0,15,9,32,3,4,17,25,3,9,6,34,2,1,-8016,0.0,36,8,6128,44,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,1,0.001,0.98,50,106,106,19,33,2,6,4,40,0,2,8,43,0,4,3,40,0,8,19,33,2,6,4,40,0,2,-10837,0.0,57,1,7976,58,0,0,0
